account_no,customer_name,dob,address,tax_id,txn_date,txn_id,txn_type,mode,amount,counterparty,transaction_memo
84286033961,John Taylor,1965-05-18,"841 MG Road, Bangalore, KA, 560001",PAN4969D,2023-11-16,47498083580E,DEBIT,POS,4169.58,Amazon,Shopping
35447120237,Neha Doe,1965-07-20,"861 High St, London, UK, EC1A 1BB",PAN7836E,2023-11-16,B462A1B20C1F,DEBIT,POS,1594.13,Amazon,Shopping
94284184355,Anjali Patel,1997-03-08,"542 High St, Delhi, DL, 110001",PAN7701B,2023-11-16,8F1E67A0AE83,DEBIT,POS,3774.77,Amazon,Shopping
45712503172,Emma Smith,1959-06-28,"846 Park Ave, Mumbai, MH, 400001",PAN8778D,2023-11-16,18764D26BC73,CREDIT,NEFT,4803.89,Employer / Salary,Salary
67611548402,David Gupta,1994-01-26,"700 MG Road, London, UK, EC1A 1BB",PAN5908B,2023-11-16,CA8DFA75BB0F,DEBIT,POS,8191.87,Amazon,Shopping
74511864590,Emma Johnson,1950-08-20,"847 High St, Delhi, DL, 110001",PAN3558A,2023-11-16,35BCF5A4CE87,DEBIT,POS,5666.81,Amazon,Shopping
90572286434,Rahul Jain,1994-01-11,"563 High St, Bangalore, KA, 560001",PAN8506B,2023-11-16,8B449672DE6C,CREDIT,NEFT,10969.28,Employer / Salary,Salary
54789362237,Vikram Sharma,1994-01-15,"136 MG Road, Mumbai, MH, 400001",PAN5415C,2023-11-16,ADBACE61C1EB,DEBIT,POS,8407.33,Amazon,Shopping
81472727188,David Kumar,1975-10-26,"646 High St, Delhi, DL, 110001",PAN9295B,2023-11-16,966F2287E160,CREDIT,NEFT,21499.75,Employer / Salary,Salary
49843457405,Rohan Sharma,1974-04-27,"231 Park Ave, Bangalore, KA, 560001",PAN6734B,2023-11-16,7BCCACDA059E,CREDIT,NEFT,32350.57,Employer / Salary,Salary
74594585356,Michael Doe,1984-12-22,"639 Main St, Mumbai, MH, 400001",PAN1830C,2023-11-16,FBDB148E6526,CREDIT,NEFT,33977.54,Employer / Salary,Salary
54281383264,David Gupta,1993-09-08,"364 Park Ave, New York, NY, 10001",PAN5423C,2023-11-16,67A7D74C901D,CREDIT,NEFT,33932.78,Employer / Salary,Salary
81172125330,Rohan Verma,1958-09-05,"425 Park Ave, Bangalore, KA, 560001",PAN8394D,2023-11-16,2654EBA687FA,CREDIT,NEFT,18002.81,Employer / Salary,Salary
59993877563,Anjali Taylor,1961-10-20,"798 Main St, Delhi, DL, 110001",PAN9661B,2023-11-16,4E2493DBFE76,CREDIT,NEFT,13955.41,Employer / Salary,Salary
76810697063,Pooja Singh,1993-03-16,"593 MG Road, Mumbai, MH, 400001",PAN1734E,2023-11-16,89A143C1B183,DEBIT,POS,4276.73,Amazon,Shopping
46807880988,David Doe,1951-02-22,"330 Main St, Bangalore, KA, 560001",PAN5379B,2023-11-17,E4C13C6F3F87,CREDIT,NEFT,19742.85,Employer / Salary,Salary
27074076211,Vikram Kumar,1973-04-11,"992 Park Ave, Delhi, DL, 110001",PAN5679A,2023-11-17,1A51697F0FC3,DEBIT,POS,6309.22,Amazon,Shopping
49294722421,Sarah Kumar,1997-06-10,"650 Park Ave, Delhi, DL, 110001",PAN2473A,2023-11-17,D4A3453EA262,CREDIT,NEFT,18800.97,Employer / Salary,Salary
99129617972,Karan Taylor,1979-01-01,"237 Park Ave, Bangalore, KA, 560001",PAN7496A,2023-11-17,28A27822B49A,CREDIT,NEFT,32411.47,Employer / Salary,Salary
78560339461,Neha Mehta,1961-12-16,"393 MG Road, Delhi, DL, 110001",PAN2009A,2023-11-17,D88A673AB59C,DEBIT,POS,9227.09,Amazon,Shopping
10757283255,Rahul Smith,1998-07-09,"289 MG Road, Delhi, DL, 110001",PAN8763C,2023-11-17,1600F51795D1,DEBIT,POS,704.93,Amazon,Shopping
50946235198,Vikram Verma,1978-02-20,"551 High St, Bangalore, KA, 560001",PAN3935A,2023-11-17,8F54EE5A210C,CREDIT,NEFT,26004.89,Employer / Salary,Salary
74511864590,Emma Johnson,1950-08-20,"847 High St, Delhi, DL, 110001",PAN3558A,2023-11-17,1EAA8A71DA42,DEBIT,POS,6725.09,Amazon,Shopping
26899345501,Sarah Verma,1975-06-16,"691 High St, London, UK, EC1A 1BB",PAN5595E,2023-11-17,F1B90BC0A6E6,DEBIT,POS,9604.15,Amazon,Shopping
88372399312,Anjali Brown,1971-11-28,"850 High St, Bangalore, KA, 560001",PAN4990D,2023-11-17,53CF728839A0,DEBIT,POS,13045.52,Amazon,Shopping
75000099430,Pooja Gupta,1961-07-24,"467 MG Road, New York, NY, 10001",PAN2512C,2023-11-17,B32B33070DC7,CREDIT,NEFT,25769.83,Employer / Salary,Salary
23878170594,Priya Doe,1961-05-15,"822 Main St, New York, NY, 10001",PAN7763E,2023-11-17,D4AD0845DBF1,DEBIT,POS,11297.35,Amazon,Shopping
74212078458,Vikram Patel,1980-01-20,"752 Main St, London, UK, EC1A 1BB",PAN6821D,2023-11-17,C559D215EA26,DEBIT,POS,2260.86,Amazon,Shopping
14325166398,Priya Smith,1951-05-07,"341 High St, Bangalore, KA, 560001",PAN1416D,2023-11-17,2403A8272A66,DEBIT,POS,10307.48,Amazon,Shopping
78098709516,Pooja Taylor,1956-11-09,"926 Park Ave, Bangalore, KA, 560001",PAN1092A,2023-11-17,534C168D80F8,CREDIT,NEFT,19989.02,Employer / Salary,Salary
90572286434,Rahul Jain,1994-01-11,"563 High St, Bangalore, KA, 560001",PAN8506B,2023-11-17,8E37686829CC,DEBIT,POS,12652.46,Amazon,Shopping
69804455360,Rohan Taylor,1984-03-14,"248 High St, New York, NY, 10001",PAN5394D,2023-11-17,3F5DAA36467C,CREDIT,NEFT,11837.52,Employer / Salary,Salary
75811844427,David Patel,1984-06-14,"695 Main St, Mumbai, MH, 400001",PAN3516A,2023-11-17,0FA625D8D70E,CREDIT,NEFT,34297.93,Employer / Salary,Salary
37664188145,David Smith,1993-10-16,"167 Park Ave, New York, NY, 10001",PAN9192E,2023-11-17,FA973E2F78C7,CREDIT,NEFT,16074.07,Employer / Salary,Salary
91062313268,Amit Sharma,1965-01-23,"88 Park Ave, Mumbai, MH, 400001",PAN3261B,2023-11-17,5B28FFDB70D4,DEBIT,POS,8793.37,Amazon,Shopping
76410032652,Anjali Kumar,1998-08-07,"548 Main St, Mumbai, MH, 400001",PAN3436D,2023-11-17,E4119831F32C,CREDIT,NEFT,14544.9,Employer / Salary,Salary
51618949921,Michael Smith,1981-09-14,"989 MG Road, New York, NY, 10001",PAN4299A,2023-11-17,9CE0D0D49040,CREDIT,NEFT,25860.77,Employer / Salary,Salary
72764946459,John Mehta,1962-07-09,"538 High St, Mumbai, MH, 400001",PAN2928E,2023-11-17,7C8706DAADA9,DEBIT,POS,7436.25,Amazon,Shopping
30143580171,Neha Gupta,1957-09-13,"759 Main St, Delhi, DL, 110001",PAN6997E,2023-11-17,1871482056DF,CREDIT,NEFT,24072.52,Employer / Salary,Salary
59161678059,John Sharma,1960-04-23,"49 High St, Delhi, DL, 110001",PAN2713C,2023-11-17,FE943C5A421A,CREDIT,NEFT,7927.81,Employer / Salary,Salary
74511864590,Emma Johnson,1950-08-20,"847 High St, Delhi, DL, 110001",PAN3558A,2023-11-18,15A7E41CE417,DEBIT,POS,13125.89,Amazon,Shopping
59506668561,Rohan Johnson,1962-02-26,"342 MG Road, Mumbai, MH, 400001",PAN6422D,2023-11-18,ACB195F24A37,DEBIT,POS,872.53,Amazon,Shopping
65014010617,Karan Patel,1975-03-19,"134 MG Road, Bangalore, KA, 560001",PAN4209D,2023-11-18,46C5B478F7BB,DEBIT,POS,6825.16,Amazon,Shopping
97030995635,Pooja Kumar,1961-05-15,"40 High St, Mumbai, MH, 400001",PAN6651D,2023-11-18,F838E9F22C8C,DEBIT,POS,5610.74,Amazon,Shopping
62351855940,David Patel,1981-02-12,"283 High St, Delhi, DL, 110001",PAN6354E,2023-11-18,B9D64650276C,DEBIT,POS,4030.2,Amazon,Shopping
12598902645,Michael Verma,1979-02-05,"30 MG Road, Bangalore, KA, 560001",PAN7630A,2023-11-18,2161A83F59B1,DEBIT,POS,8758.52,Amazon,Shopping
88372399312,Anjali Brown,1971-11-28,"850 High St, Bangalore, KA, 560001",PAN4990D,2023-11-18,654A3E1B1EDD,CREDIT,NEFT,33463.84,Employer / Salary,Salary
62351855940,David Patel,1981-02-12,"283 High St, Delhi, DL, 110001",PAN6354E,2023-11-18,AC3404536DFB,DEBIT,POS,12394.53,Amazon,Shopping
72764946459,John Mehta,1962-07-09,"538 High St, Mumbai, MH, 400001",PAN2928E,2023-11-18,17A268A48BEC,DEBIT,POS,9731.77,Amazon,Shopping
86418769212,Karan Smith,1983-04-13,"841 MG Road, New York, NY, 10001",PAN7414E,2023-11-18,FDAF4AACC3AD,DEBIT,POS,12650.66,Amazon,Shopping
97030995635,Pooja Kumar,1961-05-15,"40 High St, Mumbai, MH, 400001",PAN6651D,2023-11-18,6624E552D0B5,CREDIT,NEFT,6987.02,Employer / Salary,Salary
54789362237,Vikram Sharma,1994-01-15,"136 MG Road, Mumbai, MH, 400001",PAN5415C,2023-11-18,37D137997B4B,CREDIT,NEFT,10726.32,Employer / Salary,Salary
59993877563,Anjali Taylor,1961-10-20,"798 Main St, Delhi, DL, 110001",PAN9661B,2023-11-18,8578334260C3,DEBIT,POS,14934.26,Amazon,Shopping
26046654712,Vikram Mehta,1979-01-12,"939 High St, Bangalore, KA, 560001",PAN7217D,2023-11-18,6029AC22CAA6,CREDIT,NEFT,21020.41,Employer / Salary,Salary
38391968766,David Gupta,1959-02-12,"839 High St, New York, NY, 10001",PAN4368E,2023-11-18,288AD5F121D5,CREDIT,NEFT,1992.04,Employer / Salary,Salary
46807880988,David Doe,1951-02-22,"330 Main St, Bangalore, KA, 560001",PAN5379B,2023-11-18,A0F44FCDDFBC,CREDIT,NEFT,17617.25,Employer / Salary,Salary
93831496319,Priya Singh,1994-08-04,"559 Main St, London, UK, EC1A 1BB",PAN6436C,2023-11-18,9B8D775F9E72,DEBIT,POS,10997.3,Amazon,Shopping
18336101465,Emma Jain,1977-03-22,"18 Park Ave, London, UK, EC1A 1BB",PAN4876B,2023-11-18,A19012FBD292,CREDIT,NEFT,34423.57,Employer / Salary,Salary
18336101465,Emma Jain,1977-03-22,"18 Park Ave, London, UK, EC1A 1BB",PAN4876B,2023-11-18,A0DFE20287BF,DEBIT,POS,9373.74,Amazon,Shopping
54505115023,Neha Singh,1964-07-12,"119 MG Road, Mumbai, MH, 400001",PAN7485B,2023-11-18,22ECD978BF1D,CREDIT,NEFT,33842.67,Employer / Salary,Salary
81329539066,David Doe,1967-03-26,"445 Park Ave, Bangalore, KA, 560001",PAN5000A,2023-11-18,B66279869C12,CREDIT,NEFT,29139.52,Employer / Salary,Salary
21215636661,Priya Gupta,1971-12-11,"507 Park Ave, Mumbai, MH, 400001",PAN7805D,2023-11-18,EABC3A9E091B,CREDIT,NEFT,19839.21,Employer / Salary,Salary
74212078458,Vikram Patel,1980-01-20,"752 Main St, London, UK, EC1A 1BB",PAN6821D,2023-11-18,42B3A6C3EB16,DEBIT,POS,1338.94,Amazon,Shopping
10757283255,Rahul Smith,1998-07-09,"289 MG Road, Delhi, DL, 110001",PAN8763C,2023-11-19,6DB46BBC1320,DEBIT,POS,4447.99,Amazon,Shopping
84286033961,John Taylor,1965-05-18,"841 MG Road, Bangalore, KA, 560001",PAN4969D,2023-11-19,C44B38232B7B,DEBIT,POS,396.41,Amazon,Shopping
56847251402,Sneha Verma,1979-11-23,"441 Park Ave, Mumbai, MH, 400001",PAN1501B,2023-11-19,5BFCE50E4D19,CREDIT,NEFT,28472.13,Employer / Salary,Salary
51618949921,Michael Smith,1981-09-14,"989 MG Road, New York, NY, 10001",PAN4299A,2023-11-19,FF84A102FFC9,CREDIT,NEFT,7186.44,Employer / Salary,Salary
42035385933,Rahul Doe,1971-03-01,"877 MG Road, Bangalore, KA, 560001",PAN4352A,2023-11-19,CEFAC0FBC43B,CREDIT,NEFT,26294.79,Employer / Salary,Salary
70624341550,Rohan Verma,1969-05-17,"839 Park Ave, Delhi, DL, 110001",PAN3034D,2023-11-19,A1D947F7206E,CREDIT,NEFT,27867.53,Employer / Salary,Salary
75811844427,David Patel,1984-06-14,"695 Main St, Mumbai, MH, 400001",PAN3516A,2023-11-19,E843FDF7767B,CREDIT,NEFT,26568.92,Employer / Salary,Salary
75000099430,Pooja Gupta,1961-07-24,"467 MG Road, New York, NY, 10001",PAN2512C,2023-11-19,AD9E378366F8,DEBIT,POS,35.47,Amazon,Shopping
80330286380,David Jain,1991-03-23,"848 Main St, Delhi, DL, 110001",PAN5683C,2023-11-19,5BD864FCBC25,CREDIT,NEFT,12586.79,Employer / Salary,Salary
35447120237,Neha Doe,1965-07-20,"861 High St, London, UK, EC1A 1BB",PAN7836E,2023-11-19,64CAF94F3AE2,DEBIT,POS,6445.33,Amazon,Shopping
98003483004,Vikram Brown,1984-10-24,"571 Park Ave, New York, NY, 10001",PAN1088D,2023-11-19,A8C6A77D6340,CREDIT,NEFT,32322.56,Employer / Salary,Salary
39432607639,Vikram Johnson,1981-03-24,"127 MG Road, Delhi, DL, 110001",PAN8184B,2023-11-19,161542ACF9FE,DEBIT,POS,14537.83,Amazon,Shopping
26899345501,Sarah Verma,1975-06-16,"691 High St, London, UK, EC1A 1BB",PAN5595E,2023-11-19,5B813C6DCE58,CREDIT,NEFT,4786.96,Employer / Salary,Salary
85792174432,Pooja Johnson,1984-10-21,"146 Main St, New York, NY, 10001",PAN4632D,2023-11-19,7A5FB2B6A470,CREDIT,NEFT,22322.31,Employer / Salary,Salary
93401732918,Karan Taylor,1992-03-25,"153 Park Ave, New York, NY, 10001",PAN2492A,2023-11-19,3C511AA54469,CREDIT,NEFT,8749.0,Employer / Salary,Salary
80052658840,John Patel,1962-04-09,"119 MG Road, London, UK, EC1A 1BB",PAN1711C,2023-11-19,FE9FF7DA2C5E,DEBIT,POS,5829.92,Amazon,Shopping
18634233392,John Johnson,1977-01-18,"223 Main St, London, UK, EC1A 1BB",PAN7462A,2023-11-19,97F9CFD17369,CREDIT,NEFT,34167.98,Employer / Salary,Salary
51928945157,Rohan Taylor,1995-02-16,"162 Park Ave, Mumbai, MH, 400001",PAN8925A,2023-11-19,2E05512114F9,DEBIT,POS,2767.81,Amazon,Shopping
65530184501,Pooja Doe,1991-11-18,"104 Main St, New York, NY, 10001",PAN5117B,2023-11-19,D4BC5B7C91F5,DEBIT,POS,11649.4,Amazon,Shopping
21215636661,Priya Gupta,1971-12-11,"507 Park Ave, Mumbai, MH, 400001",PAN7805D,2023-11-19,7369FCC3E817,DEBIT,POS,484.98,Amazon,Shopping
11860997897,Amit Singh,1993-11-16,"118 MG Road, London, UK, EC1A 1BB",PAN1977D,2023-11-19,EB498551C5D8,CREDIT,NEFT,3346.2,Employer / Salary,Salary
11860997897,Amit Singh,1993-11-16,"118 MG Road, London, UK, EC1A 1BB",PAN1977D,2023-11-19,5E49CD1B87D4,CREDIT,NEFT,5721.74,Employer / Salary,Salary
84149855424,Sarah Doe,1953-08-27,"515 Park Ave, London, UK, EC1A 1BB",PAN7408B,2023-11-19,3AE98AFC5600,CREDIT,NEFT,30328.95,Employer / Salary,Salary
77489880671,Amit Gupta,1989-08-04,"961 Park Ave, Bangalore, KA, 560001",PAN7985E,2023-11-19,F972C80A3EEA,DEBIT,POS,5417.05,Amazon,Shopping
80330286380,David Jain,1991-03-23,"848 Main St, Delhi, DL, 110001",PAN5683C,2023-11-19,3D4AA06B00DD,DEBIT,POS,13053.18,Amazon,Shopping
68892713352,John Singh,1977-08-11,"980 Main St, Mumbai, MH, 400001",PAN7057B,2023-11-20,00F33B7E690F,CREDIT,NEFT,6774.4,Employer / Salary,Salary
26046654712,Vikram Mehta,1979-01-12,"939 High St, Bangalore, KA, 560001",PAN7217D,2023-11-20,2BCC959F80F0,DEBIT,POS,8702.66,Amazon,Shopping
37089997609,Pooja Gupta,1987-12-01,"479 MG Road, Delhi, DL, 110001",PAN3886A,2023-11-20,FC05975CA20B,DEBIT,POS,4285.08,Amazon,Shopping
99129617972,Karan Taylor,1979-01-01,"237 Park Ave, Bangalore, KA, 560001",PAN7496A,2023-11-20,BC23D75649FB,CREDIT,NEFT,24423.65,Employer / Salary,Salary
54505115023,Neha Singh,1964-07-12,"119 MG Road, Mumbai, MH, 400001",PAN7485B,2023-11-20,98D84F27ADF7,CREDIT,NEFT,9198.04,Employer / Salary,Salary
84286033961,John Taylor,1965-05-18,"841 MG Road, Bangalore, KA, 560001",PAN4969D,2023-11-20,3338599FD900,DEBIT,POS,11648.29,Amazon,Shopping
26046654712,Vikram Mehta,1979-01-12,"939 High St, Bangalore, KA, 560001",PAN7217D,2023-11-20,8714A1E89463,CREDIT,NEFT,30276.22,Employer / Salary,Salary
73458045960,Karan Gupta,1985-05-24,"996 High St, Mumbai, MH, 400001",PAN4247A,2023-11-20,F397AFC25A68,CREDIT,NEFT,11294.8,Employer / Salary,Salary
52267998461,John Smith,1966-01-16,"456 MG Road, New York, NY, 10001",PAN2705E,2023-11-20,1555889972EB,CREDIT,NEFT,30656.04,Employer / Salary,Salary
18634233392,John Johnson,1977-01-18,"223 Main St, London, UK, EC1A 1BB",PAN7462A,2023-11-20,5D5A0A32ED46,DEBIT,POS,2543.11,Amazon,Shopping
23878170594,Priya Doe,1961-05-15,"822 Main St, New York, NY, 10001",PAN7763E,2023-11-20,424A4B67F437,CREDIT,NEFT,9603.01,Employer / Salary,Salary
37664188145,David Smith,1993-10-16,"167 Park Ave, New York, NY, 10001",PAN9192E,2023-11-20,04D5DF1FFA0B,DEBIT,POS,6209.29,Amazon,Shopping
26899345501,Sarah Verma,1975-06-16,"691 High St, London, UK, EC1A 1BB",PAN5595E,2023-11-20,4165E7F90357,CREDIT,NEFT,9851.89,Employer / Salary,Salary
17906362380,Anjali Singh,1961-02-21,"675 High St, Delhi, DL, 110001",PAN8219D,2023-11-20,4CA5CFC4E20D,CREDIT,NEFT,7628.23,Employer / Salary,Salary
16804367297,Pooja Doe,1998-12-04,"889 High St, New York, NY, 10001",PAN2260E,2023-11-20,9D91B0B225FA,CREDIT,NEFT,34681.34,Employer / Salary,Salary
67611548402,David Gupta,1994-01-26,"700 MG Road, London, UK, EC1A 1BB",PAN5908B,2023-11-20,38F9A027EC7F,DEBIT,POS,11225.52,Amazon,Shopping
91062313268,Amit Sharma,1965-01-23,"88 Park Ave, Mumbai, MH, 400001",PAN3261B,2023-11-20,81CE4E7F1BEA,CREDIT,NEFT,32919.71,Employer / Salary,Salary
69173296540,Rahul Patel,1954-07-01,"438 MG Road, Mumbai, MH, 400001",PAN8917C,2023-11-20,217B9396C64F,DEBIT,POS,8643.68,Amazon,Shopping
72943537134,Rahul Patel,1998-08-07,"330 MG Road, Delhi, DL, 110001",PAN6497D,2023-11-20,4C5684C5BE1C,DEBIT,POS,13158.29,Amazon,Shopping
45712503172,Emma Smith,1959-06-28,"846 Park Ave, Mumbai, MH, 400001",PAN8778D,2023-11-21,8D8EBC212FFA,DEBIT,POS,9296.09,Amazon,Shopping
50946235198,Vikram Verma,1978-02-20,"551 High St, Bangalore, KA, 560001",PAN3935A,2023-11-21,2D27381084D9,DEBIT,POS,6883.27,Amazon,Shopping
80052658840,John Patel,1962-04-09,"119 MG Road, London, UK, EC1A 1BB",PAN1711C,2023-11-21,3797A404338E,DEBIT,POS,2910.16,Amazon,Shopping
23077763372,Sneha Johnson,1967-04-10,"876 MG Road, Delhi, DL, 110001",PAN6792E,2023-11-21,D25B8ADAA47B,CREDIT,NEFT,23582.6,Employer / Salary,Salary
51408605578,David Johnson,1970-01-05,"579 Park Ave, Bangalore, KA, 560001",PAN4083E,2023-11-21,C9B51B68BF1C,CREDIT,NEFT,13672.98,Employer / Salary,Salary
18336101465,Emma Jain,1977-03-22,"18 Park Ave, London, UK, EC1A 1BB",PAN4876B,2023-11-21,7B248D17A4C1,DEBIT,POS,2373.23,Amazon,Shopping
93842987268,Karan Smith,1952-12-02,"318 Main St, New York, NY, 10001",PAN1776B,2023-11-21,7FB953668A09,CREDIT,NEFT,1441.16,Employer / Salary,Salary
78606049757,Karan Mehta,1998-02-21,"306 High St, Mumbai, MH, 400001",PAN1332D,2023-11-21,187DC2A8425F,CREDIT,NEFT,27367.84,Employer / Salary,Salary
12216942157,Sneha Smith,1998-01-26,"535 Main St, Delhi, DL, 110001",PAN3127A,2023-11-21,E75561BE3BF2,CREDIT,NEFT,28784.57,Employer / Salary,Salary
65014010617,Karan Patel,1975-03-19,"134 MG Road, Bangalore, KA, 560001",PAN4209D,2023-11-21,0086ACE2EABF,DEBIT,POS,2423.15,Amazon,Shopping
89297439330,David Mehta,1965-09-23,"620 Main St, Mumbai, MH, 400001",PAN7508B,2023-11-21,271024AF4A65,CREDIT,NEFT,6151.02,Employer / Salary,Salary
35447120237,Neha Doe,1965-07-20,"861 High St, London, UK, EC1A 1BB",PAN7836E,2023-11-21,EA34E4A7E071,DEBIT,POS,10119.4,Amazon,Shopping
50234132436,David Singh,1984-07-19,"561 MG Road, New York, NY, 10001",PAN2179A,2023-11-21,9D6B1E77FBC7,CREDIT,NEFT,2778.31,Employer / Salary,Salary
84547616074,John Mehta,1976-11-20,"149 High St, New York, NY, 10001",PAN1582D,2023-11-21,09FC4722EF06,DEBIT,POS,10436.65,Amazon,Shopping
22455298608,Neha Taylor,1975-02-01,"287 High St, Delhi, DL, 110001",PAN2068C,2023-11-21,B51AE097D2C3,DEBIT,POS,5761.56,Amazon,Shopping
14325166398,Priya Smith,1951-05-07,"341 High St, Bangalore, KA, 560001",PAN1416D,2023-11-21,46F2238D149E,CREDIT,NEFT,6739.18,Employer / Salary,Salary
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-11-21,2C67245FF4F7,CREDIT,NEFT,25373.97,Employer / Salary,Salary
19487935036,John Sharma,1981-02-18,"216 Park Ave, Mumbai, MH, 400001",PAN9734A,2023-11-21,8DF1414FEFDE,CREDIT,NEFT,9625.93,Employer / Salary,Salary
56072115380,John Sharma,1964-05-09,"935 Main St, Bangalore, KA, 560001",PAN1745B,2023-11-21,B49B1471C731,DEBIT,POS,3154.09,Amazon,Shopping
98003483004,Vikram Brown,1984-10-24,"571 Park Ave, New York, NY, 10001",PAN1088D,2023-11-21,4A5F7CDFB9A5,DEBIT,POS,9231.79,Amazon,Shopping
35483108722,John Singh,1961-10-28,"529 High St, Delhi, DL, 110001",PAN5734A,2023-11-21,E415691C700E,CREDIT,NEFT,15297.45,Employer / Salary,Salary
63592349141,Amit Patel,1969-05-14,"259 High St, Delhi, DL, 110001",PAN6402C,2023-11-21,A55D04E0D743,DEBIT,POS,551.1,Amazon,Shopping
18336101465,Emma Jain,1977-03-22,"18 Park Ave, London, UK, EC1A 1BB",PAN4876B,2023-11-21,ECF7E09B6519,DEBIT,POS,294.9,Amazon,Shopping
38391968766,David Gupta,1959-02-12,"839 High St, New York, NY, 10001",PAN4368E,2023-11-21,80EB59D7BB9F,DEBIT,POS,13429.57,Amazon,Shopping
81472727188,David Kumar,1975-10-26,"646 High St, Delhi, DL, 110001",PAN9295B,2023-11-21,38D6C96599AD,DEBIT,POS,3048.75,Amazon,Shopping
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-11-21,23857E4B0EB4,DEBIT,POS,12688.55,Amazon,Shopping
91062313268,Amit Sharma,1965-01-23,"88 Park Ave, Mumbai, MH, 400001",PAN3261B,2023-11-21,2814479A93EB,DEBIT,POS,7649.0,Amazon,Shopping
37120342693,Priya Singh,1978-04-11,"132 MG Road, London, UK, EC1A 1BB",PAN9121D,2023-11-21,254660A82388,DEBIT,POS,85.69,Amazon,Shopping
23750367692,John Mehta,1962-11-28,"409 Main St, Bangalore, KA, 560001",PAN3892C,2023-11-22,F04AEE3148F9,DEBIT,POS,7459.05,Amazon,Shopping
29917034761,David Kumar,1958-11-03,"386 High St, Delhi, DL, 110001",PAN7751C,2023-11-22,9D91BC8E81BC,DEBIT,POS,5044.14,Amazon,Shopping
22455298608,Neha Taylor,1975-02-01,"287 High St, Delhi, DL, 110001",PAN2068C,2023-11-22,868BF701F25C,CREDIT,NEFT,1937.48,Employer / Salary,Salary
33952148511,Rahul Mehta,1996-08-17,"45 Park Ave, Bangalore, KA, 560001",PAN1721B,2023-11-22,46564F6D7CFD,CREDIT,NEFT,30776.22,Employer / Salary,Salary
23760786709,Pooja Smith,1995-12-25,"308 Main St, New York, NY, 10001",PAN6248E,2023-11-22,27AF2C0EB897,CREDIT,NEFT,29083.23,Employer / Salary,Salary
13657793309,Rohan Smith,1992-04-09,"585 MG Road, Mumbai, MH, 400001",PAN7405A,2023-11-22,E1E5735CB6FA,CREDIT,NEFT,6360.27,Employer / Salary,Salary
84547616074,John Mehta,1976-11-20,"149 High St, New York, NY, 10001",PAN1582D,2023-11-22,56DCD3784D61,DEBIT,POS,1568.84,Amazon,Shopping
76630989226,Rahul Johnson,1993-09-01,"744 Main St, Mumbai, MH, 400001",PAN9113C,2023-11-22,C4D5682BB344,CREDIT,NEFT,32816.31,Employer / Salary,Salary
76630989226,Rahul Johnson,1993-09-01,"744 Main St, Mumbai, MH, 400001",PAN9113C,2023-11-22,57A6B742696A,DEBIT,POS,7183.95,Amazon,Shopping
51928945157,Rohan Taylor,1995-02-16,"162 Park Ave, Mumbai, MH, 400001",PAN8925A,2023-11-22,C82C17F11EF3,CREDIT,NEFT,6360.99,Employer / Salary,Salary
51618949921,Michael Smith,1981-09-14,"989 MG Road, New York, NY, 10001",PAN4299A,2023-11-22,9E558F6CBB64,CREDIT,NEFT,4485.38,Employer / Salary,Salary
65014010617,Karan Patel,1975-03-19,"134 MG Road, Bangalore, KA, 560001",PAN4209D,2023-11-22,D2010A8D25CF,DEBIT,POS,4533.9,Amazon,Shopping
68027852646,Rohan Mehta,1963-05-21,"416 Park Ave, Mumbai, MH, 400001",PAN7912D,2023-11-22,7AD4725BB868,CREDIT,NEFT,23868.96,Employer / Salary,Salary
89297439330,David Mehta,1965-09-23,"620 Main St, Mumbai, MH, 400001",PAN7508B,2023-11-22,C8460816497C,CREDIT,NEFT,23400.7,Employer / Salary,Salary
61589809483,Rahul Gupta,1952-04-05,"499 Main St, Delhi, DL, 110001",PAN8328E,2023-11-22,22174B44CB33,CREDIT,NEFT,21995.9,Employer / Salary,Salary
84149855424,Sarah Doe,1953-08-27,"515 Park Ave, London, UK, EC1A 1BB",PAN7408B,2023-11-22,0C5FB85E939F,CREDIT,NEFT,30233.04,Employer / Salary,Salary
76410032652,Anjali Kumar,1998-08-07,"548 Main St, Mumbai, MH, 400001",PAN3436D,2023-11-22,98895DCC987A,DEBIT,POS,541.55,Amazon,Shopping
80583668037,Pooja Smith,1964-03-10,"219 High St, Bangalore, KA, 560001",PAN3422E,2023-11-22,15FCC3D57C73,DEBIT,POS,4257.41,Amazon,Shopping
46103679233,Pooja Jain,1969-04-22,"916 Park Ave, London, UK, EC1A 1BB",PAN8087D,2023-11-22,A8F90E4C4E30,DEBIT,POS,12270.82,Amazon,Shopping
31179939410,Amit Patel,1974-08-15,"862 MG Road, London, UK, EC1A 1BB",PAN2395A,2023-11-22,3E22177CB654,DEBIT,POS,4689.8,Amazon,Shopping
28959444719,Neha Brown,2000-02-09,"866 High St, Mumbai, MH, 400001",PAN7064A,2023-11-22,36D5DFF96A5A,CREDIT,NEFT,7028.93,Employer / Salary,Salary
84547616074,John Mehta,1976-11-20,"149 High St, New York, NY, 10001",PAN1582D,2023-11-22,AE7AC1FA0F15,DEBIT,POS,1737.38,Amazon,Shopping
